player_x,rock_x,rock_y,dx,rock_speed,action
0.55,0.26,0.7406153846153839,-0.5,0.5833333333333334,1,1
0.564,0.26,0.7535384615384608,-0.5,0.5833333333333334,1,2
0.578,0.26,0.7664615384615376,-0.5,0.5833333333333334,1,2
0.592,0.26,0.7793846153846146,-0.5,0.5833333333333334,1,2
0.606,0.26,0.7923076923076914,-0.5,0.5833333333333334,1,2
0.62,0.26,0.8052307692307683,-1.0,0.5833333333333334,1,2
0.634,0.26,0.8181538461538452,-1.0,0.5833333333333334,1,2
0.648,0.26,0.831076923076922,-1.0,0.5833333333333334,1,2
0.648,0.26,0.843999999999999,-1.0,0.5833333333333334,1,1
0.648,0.26,0.8569230769230759,-1.0,0.5833333333333334,1,1
0.648,0.26,0.8698461538461527,-1.0,0.5833333333333334,1,1
0.648,0.26,0.8827692307692296,-1.0,0.5833333333333334,1,1
0.648,0.26,0.8956923076923066,-1.0,0.5833333333333334,1,1
0.648,0.26,0.9086153846153834,-1.0,0.5833333333333334,1,1
0.648,0.26,0.9215384615384603,-1.0,0.5833333333333334,1,1
0.648,0.26,0.9344615384615372,-1.0,0.5833333333333334,1,1
0.662,0.5,0.3575384615384617,-0.5,0.8333333333333334,0,2
0.676,0.5,0.37507692307692325,-0.5,0.8333333333333334,0,2
0.69,0.5,0.39261538461538475,-0.5,0.8333333333333334,0,2
0.704,0.5,0.41015384615384626,-0.5,0.8333333333333334,0,2
0.718,0.5,0.42769230769230776,-0.5,0.8333333333333334,0,2
0.732,0.5,0.44523076923076926,-0.5,0.8333333333333334,0,2
0.746,0.5,0.46276923076923077,-0.5,0.8333333333333334,0,2
0.76,0.5,0.48030769230769227,-0.5,0.8333333333333334,0,2
0.774,0.5,0.49784615384615377,-0.5,0.8333333333333334,0,2
0.774,0.5,0.5153846153846153,-0.5,0.8333333333333334,0,1
0.774,0.5,0.5329230769230768,-0.5,0.8333333333333334,0,1
0.774,0.5,0.5504615384615383,-0.5,0.8333333333333334,0,1
0.774,0.5,0.5679999999999998,-0.5,0.8333333333333334,0,1
0.774,0.5,0.5855384615384613,-0.5,0.8333333333333334,0,1
0.774,0.5,0.6030769230769228,-0.5,0.8333333333333334,0,1
0.774,0.5,0.6206153846153843,-0.5,0.8333333333333334,0,1
0.774,0.5,0.6381538461538458,-0.5,0.8333333333333334,0,1
0.774,0.5,0.6556923076923074,-0.5,0.8333333333333334,0,1
0.774,0.5,0.6732307692307689,-0.5,0.8333333333333334,0,1
0.774,0.5,0.6907692307692304,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7083076923076919,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7258461538461534,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7433846153846149,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7609230769230764,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7784615384615379,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7959999999999995,-0.5,0.8333333333333334,0,1
0.774,0.5,0.813538461538461,-0.5,0.8333333333333334,0,1
0.774,0.5,0.8310769230769225,-0.5,0.8333333333333334,0,1
0.774,0.5,0.848615384615384,-0.5,0.8333333333333334,0,1
0.774,0.5,0.8661538461538455,-0.5,0.8333333333333334,0,1
0.774,0.5,0.883692307692307,-0.5,0.8333333333333334,0,1
0.774,0.5,0.9012307692307685,-0.5,0.8333333333333334,0,1
0.774,0.5,0.91876923076923,-0.5,0.8333333333333334,0,1
0.774,0.5,0.9363076923076915,-0.5,0.8333333333333334,0,1
0.774,0.5,0.7473846153846143,-0.5,0.75,1,1
0.774,0.5,0.7633846153846143,-0.5,0.75,1,1
0.774,0.5,0.7793846153846142,-0.5,0.75,1,1
0.774,0.5,0.7953846153846144,-0.5,0.75,1,1
0.774,0.5,0.8113846153846143,-0.5,0.75,1,1
0.774,0.5,0.8273846153846143,-0.5,0.75,1,1
0.774,0.5,0.8433846153846142,-0.5,0.75,1,1
0.774,0.5,0.8593846153846142,-0.5,0.75,1,1
0.774,0.5,0.8753846153846142,-0.5,0.75,1,1
0.774,0.5,0.8913846153846141,-0.5,0.75,1,1
0.774,0.5,0.9073846153846141,-0.5,0.75,1,1
0.774,0.5,0.923384615384614,-0.5,0.75,1,1
0.774,0.5,0.939384615384614,-0.5,0.75,1,1
0.76,0.74,0.11723076923076939,0.0,0.5,0,0
0.746,0.74,0.12861538461538477,0.0,0.5,0,0
0.732,0.74,0.14000000000000018,0.0,0.5,0,0
0.718,0.74,0.15138461538461556,0.0,0.5,0,0
0.704,0.74,0.16276923076923097,0.0,0.5,0,0
0.69,0.74,0.17415384615384635,0.0,0.5,0,0
0.676,0.74,0.18553846153846174,0.0,0.5,0,0
0.662,0.74,0.19692307692307714,0.0,0.5,0,0
0.648,0.74,0.20830769230769253,0.0,0.5,0,0
0.634,0.74,0.21969230769230794,0.0,0.5,0,0
0.62,0.74,0.23107692307692332,0.0,0.5,0,0
0.606,0.74,0.24246153846153873,0.5,0.5,0,0
0.592,0.74,0.2538461538461541,0.5,0.5,0,0
0.578,0.74,0.2652307692307695,0.5,0.5,0,0
0.564,0.74,0.2766153846153849,0.5,0.5,0,0
0.55,0.74,0.2880000000000003,0.5,0.5,0,0
0.536,0.74,0.2993846153846157,0.5,0.5,0,0
0.522,0.74,0.3107692307692311,0.5,0.5,0,0
0.508,0.74,0.32215384615384646,0.5,0.5,0,0
0.494,0.74,0.33353846153846184,0.5,0.5,0,0
0.48,0.74,0.3449230769230773,0.5,0.5,0,0
0.466,0.74,0.35630769230769266,0.5,0.5,0,0
0.452,0.74,0.36769230769230804,0.5,0.5,0,0
0.452,0.74,0.3790769230769234,0.5,0.5,0,1
0.452,0.74,0.3904615384615388,0.5,0.5,0,1
0.452,0.74,0.4018461538461542,0.5,0.5,0,1
0.452,0.74,0.4132307692307695,0.5,0.5,0,1
0.452,0.74,0.4246153846153849,0.5,0.5,0,1
0.452,0.74,0.4360000000000002,0.5,0.5,0,1
0.452,0.74,0.4473846153846156,0.5,0.5,0,1
0.452,0.74,0.45876923076923093,0.5,0.5,0,1
0.452,0.74,0.47015384615384626,0.5,0.5,0,1
0.452,0.74,0.48153846153846164,0.5,0.5,0,1
0.452,0.74,0.49292307692307696,0.5,0.5,0,1
0.452,0.74,0.5043076923076923,0.5,0.5,0,1
0.452,0.74,0.5156923076923077,0.5,0.5,0,1
0.452,0.74,0.527076923076923,0.5,0.5,0,1
0.452,0.74,0.5384615384615383,0.5,0.5,0,1
0.452,0.74,0.5498461538461538,0.5,0.5,0,1
0.452,0.74,0.5612307692307691,0.5,0.5,0,1
0.452,0.74,0.5726153846153844,0.5,0.5,0,1
0.452,0.74,0.5839999999999997,0.5,0.5,0,1
0.452,0.74,0.5953846153846151,0.5,0.5,0,1
0.452,0.74,0.6067692307692305,0.5,0.5,0,1
0.452,0.74,0.6181538461538458,0.5,0.5,0,1
0.452,0.74,0.6295384615384612,0.5,0.5,0,1
0.452,0.74,0.6409230769230765,0.5,0.5,0,1
0.452,0.74,0.6523076923076919,0.5,0.5,0,1
0.452,0.74,0.6636923076923072,0.5,0.5,0,1
0.452,0.74,0.6750769230769226,0.5,0.5,0,1
0.452,0.74,0.6864615384615379,0.5,0.5,0,1
0.452,0.74,0.6978461538461532,0.5,0.5,0,1
0.452,0.74,0.7092307692307687,0.5,0.5,0,1
0.452,0.74,0.720615384615384,0.5,0.5,0,1
0.452,0.74,0.7319999999999993,0.5,0.5,0,1
0.452,0.74,0.7433846153846146,0.5,0.5,0,1
0.466,0.74,0.75476923076923,0.5,0.5,0,2
0.48,0.74,0.7661538461538454,0.5,0.5,0,2
0.494,0.74,0.7775384615384607,0.5,0.5,0,2
0.508,0.74,0.7889230769230762,0.5,0.5,0,2
0.522,0.74,0.8003076923076915,0.5,0.5,0,2
0.536,0.74,0.8116923076923068,0.5,0.5,0,2
0.55,0.74,0.8230769230769222,0.5,0.5,0,2
0.564,0.74,0.8344615384615376,0.5,0.5,0,2
0.564,0.74,0.8458461538461529,0.5,0.5,0,1
0.564,0.74,0.8572307692307682,0.5,0.5,0,1
0.564,0.74,0.8686153846153836,0.5,0.5,0,1
0.564,0.74,0.879999999999999,0.5,0.5,0,1
0.564,0.74,0.8913846153846143,0.5,0.5,0,1
0.564,0.74,0.9027692307692297,0.5,0.5,0,1
0.564,0.74,0.914153846153845,0.5,0.5,0,1
0.564,0.74,0.9255384615384603,0.5,0.5,0,1
0.564,0.74,0.9369230769230757,0.5,0.5,0,1
0.564,0.26,0.8806153846153839,-0.5,0.8333333333333334,1,1
0.564,0.26,0.8981538461538454,-0.5,0.8333333333333334,1,1
0.564,0.26,0.9156923076923069,-0.5,0.8333333333333334,1,1
0.564,0.26,0.9332307692307684,-0.5,0.8333333333333334,1,1
0.564,0.74,0.8587692307692298,0.5,0.8333333333333334,0,1
0.564,0.74,0.8763076923076913,0.5,0.8333333333333334,0,1
0.564,0.74,0.8938461538461528,0.5,0.8333333333333334,0,1
0.564,0.74,0.9113846153846143,0.5,0.8333333333333334,0,1
0.564,0.74,0.9289230769230759,0.5,0.8333333333333334,0,1
0.55,0.74,1.0507692307692291,0.5,0.5,0,0
0.536,0.26,-0.3076923076923077,-0.5,0.8333333333333334,1,0
0.522,0.26,-0.29015384615384615,-0.5,0.8333333333333334,1,0
0.508,0.26,-0.2726153846153846,-0.5,0.8333333333333334,1,0
0.494,0.26,-0.25507692307692303,-0.5,0.8333333333333334,1,0
0.494,0.26,-0.2375384615384615,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.21999999999999995,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.20192307692307687,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.1838461538461538,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.16576923076923072,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.14769230769230765,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.12961538461538458,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.11153846153846149,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.09346153846153842,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.07538461538461534,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.05730769230769226,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.03923076923076919,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.02115384615384611,-0.5,0.8333333333333334,1,1
0.494,0.26,-0.003076923076923033,-0.5,0.8333333333333334,1,1
0.494,0.26,0.015000000000000045,-0.5,0.8333333333333334,1,1
0.494,0.26,0.03307692307692312,-0.5,0.8333333333333334,1,1
0.494,0.26,0.051153846153846196,-0.5,0.8333333333333334,1,1
0.494,0.26,0.06923076923076928,-0.5,0.8333333333333334,1,1
0.494,0.26,0.08730769230769235,-0.5,0.8333333333333334,1,1
0.494,0.26,0.10538461538461542,-0.5,0.8333333333333334,1,1
0.494,0.26,0.12346153846153851,-0.5,0.8333333333333334,1,1
0.508,0.26,0.14153846153846159,-0.5,0.8333333333333334,1,2
0.522,0.26,0.15961538461538466,-0.5,0.8333333333333334,1,2
0.536,0.26,0.17769230769230773,-0.5,0.8333333333333334,1,2
0.55,0.26,0.1957692307692308,-0.5,0.8333333333333334,1,2
0.564,0.26,0.21384615384615388,-0.5,0.8333333333333334,1,2
0.578,0.26,0.23192307692307695,-0.5,0.8333333333333334,1,2
0.592,0.26,0.25000000000000006,-0.5,0.8333333333333334,1,2
0.606,0.26,0.2680769230769231,-0.5,0.8333333333333334,1,2
0.62,0.26,0.2861538461538462,-1.0,0.8333333333333334,1,2
0.634,0.26,0.30423076923076925,-1.0,0.8333333333333334,1,2
0.648,0.26,0.32230769230769235,-1.0,0.8333333333333334,1,2
0.662,0.26,0.34038461538461545,-1.0,0.8333333333333334,1,2
0.676,0.26,0.3584615384615385,-1.0,0.8333333333333334,1,2
0.69,0.26,0.3765384615384616,-1.0,0.8333333333333334,1,2
0.704,0.26,0.3946153846153846,-1.0,0.8333333333333334,1,2
0.704,0.26,0.4126923076923077,-1.0,0.8333333333333334,1,1
0.704,0.26,0.4307692307692308,-1.0,0.8333333333333334,1,1
0.704,0.26,0.44884615384615384,-1.0,0.8333333333333334,1,1
0.704,0.26,0.46692307692307694,-1.0,0.8333333333333334,1,1
0.704,0.26,0.485,-1.0,0.8333333333333334,1,1
0.704,0.26,0.5030769230769231,-1.0,0.8333333333333334,1,1
0.704,0.26,0.5211538461538462,-1.0,0.8333333333333334,1,1
0.704,0.26,0.5392307692307692,-1.0,0.8333333333333334,1,1
0.718,0.26,0.5573076923076923,-1.0,0.8333333333333334,1,2
0.732,0.26,0.5753846153846154,-1.0,0.8333333333333334,1,2
0.746,0.26,0.5934615384615385,-1.0,0.8333333333333334,1,2
0.76,0.26,0.6115384615384616,-1.0,0.8333333333333334,1,2
0.774,0.26,0.6296153846153846,-1.0,0.8333333333333334,1,2
0.788,0.26,0.6476923076923077,-1.0,0.8333333333333334,1,2
0.802,0.26,0.6657692307692308,-1.0,0.8333333333333334,1,2
0.802,0.26,0.6838461538461539,-1.0,0.8333333333333334,1,2
0.802,0.26,0.7019230769230769,-1.0,0.8333333333333334,1,2
0.802,0.26,0.72,-1.0,0.8333333333333334,1,2
0.802,0.26,0.7380769230769231,-1.0,0.8333333333333334,1,1
0.802,0.26,0.7561538461538462,-1.0,0.8333333333333334,1,1
0.802,0.26,0.7742307692307693,-1.0,0.8333333333333334,1,1
0.802,0.26,0.7923076923076923,-1.0,0.8333333333333334,1,1
0.802,0.26,0.8103846153846154,-1.0,0.8333333333333334,1,1
0.802,0.26,0.8284615384615385,-1.0,0.8333333333333334,1,1
0.802,0.26,0.8465384615384616,-1.0,0.8333333333333334,1,1
0.802,0.26,0.8646153846153846,-1.0,0.8333333333333334,1,1
0.802,0.26,0.8826923076923077,-1.0,0.8333333333333334,1,1
0.802,0.26,0.9007692307692308,-1.0,0.8333333333333334,1,1
0.802,0.26,0.9188461538461539,-1.0,0.8333333333333334,1,1
0.802,0.26,0.936923076923077,-1.0,0.8333333333333334,1,1
0.802,0.5,0.6523076923076923,-0.5,0.75,0,1
0.802,0.5,0.6688461538461539,-0.5,0.75,0,1
0.802,0.5,0.6853846153846154,-0.5,0.75,0,1
0.802,0.5,0.7019230769230769,-0.5,0.75,0,1
0.802,0.5,0.7184615384615385,-0.5,0.75,0,1
0.802,0.5,0.735,-0.5,0.75,0,1
0.802,0.5,0.7515384615384615,-0.5,0.75,0,1
0.802,0.5,0.7680769230769231,-0.5,0.75,0,1
0.802,0.5,0.7846153846153846,-0.5,0.75,0,1
0.802,0.5,0.8011538461538461,-0.5,0.75,0,1
0.802,0.5,0.8176923076923077,-0.5,0.75,0,1
0.802,0.5,0.8342307692307692,-0.5,0.75,0,1
0.802,0.5,0.8507692307692307,-0.5,0.75,0,1
0.802,0.5,0.8673076923076923,-0.5,0.75,0,1
0.802,0.5,0.8838461538461538,-0.5,0.75,0,1
0.802,0.5,0.9003846153846153,-0.5,0.75,0,1
0.788,0.5,0.916923076923077,-0.5,0.75,0,0
0.774,0.5,0.9334615384615385,-0.5,0.75,0,0
0.76,0.5,0.9397692307692306,-0.5,0.75,1,0
0.746,0.5,-0.21884615384615386,-0.5,0.6666666666666666,0,0
0.732,0.5,-0.20384615384615384,-0.5,0.6666666666666666,0,0
0.718,0.5,-0.18884615384615386,-0.5,0.6666666666666666,0,0
0.704,0.5,-0.17384615384615384,-0.5,0.6666666666666666,0,0
0.704,0.5,-0.15884615384615386,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.14384615384615385,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.12884615384615383,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.11384615384615385,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.09884615384615385,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.08384615384615385,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.06884615384615385,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.05384615384615385,-0.5,0.6666666666666666,0,1
0.704,0.5,-0.03884615384615384,-0.5,0.6666666666666666,0,1
0.69,0.5,-0.023846153846153847,-0.5,0.6666666666666666,0,0
0.676,0.5,-0.008846153846153846,-0.5,0.6666666666666666,0,0
0.662,0.5,0.006153846153846154,-0.5,0.6666666666666666,0,0
0.648,0.5,0.021153846153846155,-0.5,0.6666666666666666,0,0
0.634,0.5,0.036153846153846154,-0.5,0.6666666666666666,0,0
0.62,0.5,0.051153846153846154,-0.5,0.6666666666666666,0,0
0.606,0.5,0.06615384615384616,0.0,0.6666666666666666,0,0
0.592,0.5,0.08115384615384616,0.0,0.6666666666666666,0,0
0.578,0.5,0.09615384615384616,0.0,0.6666666666666666,0,0
0.564,0.5,0.11115384615384616,0.0,0.6666666666666666,0,0
0.55,0.5,0.12615384615384614,0.0,0.6666666666666666,0,0
0.536,0.5,0.14115384615384616,0.0,0.6666666666666666,0,0
0.522,0.5,0.15615384615384614,0.0,0.6666666666666666,0,0
0.508,0.5,0.17115384615384616,0.0,0.6666666666666666,0,0
0.494,0.5,0.18615384615384614,0.0,0.6666666666666666,0,0
0.48,0.5,0.20115384615384616,0.0,0.6666666666666666,0,0
0.466,0.5,0.21615384615384614,0.0,0.6666666666666666,0,0
0.452,0.5,0.23115384615384615,0.0,0.6666666666666666,0,0
0.438,0.5,0.24615384615384617,0.0,0.6666666666666666,0,0
0.424,0.5,0.2611538461538462,0.0,0.6666666666666666,0,0
0.41,0.5,0.27615384615384614,0.0,0.6666666666666666,0,0
0.396,0.5,0.29115384615384615,0.0,0.6666666666666666,0,0
0.382,0.5,0.30615384615384617,0.0,0.6666666666666666,0,0
0.368,0.5,0.3211538461538462,0.5,0.6666666666666666,0,0
0.368,0.5,0.33615384615384614,0.5,0.6666666666666666,0,1
0.368,0.5,0.35115384615384615,0.5,0.6666666666666666,0,1
0.368,0.5,0.36615384615384616,0.5,0.6666666666666666,0,1
0.368,0.5,0.3811538461538462,0.5,0.6666666666666666,0,1
0.368,0.5,0.39615384615384613,0.5,0.6666666666666666,0,1
0.368,0.5,0.41115384615384615,0.5,0.6666666666666666,0,1
0.368,0.5,0.42615384615384616,0.5,0.6666666666666666,0,1
0.368,0.5,0.4411538461538462,0.5,0.6666666666666666,0,1
0.368,0.5,0.45615384615384613,0.5,0.6666666666666666,0,1
0.368,0.5,0.47115384615384615,0.5,0.6666666666666666,0,1
0.368,0.5,0.48615384615384616,0.5,0.6666666666666666,0,1
0.368,0.5,0.5011538461538462,0.5,0.6666666666666666,0,1
0.368,0.5,0.5161538461538462,0.5,0.6666666666666666,0,1
0.368,0.5,0.5311538461538462,0.5,0.6666666666666666,0,1
0.368,0.5,0.5461538461538461,0.5,0.6666666666666666,0,1
0.368,0.5,0.5611538461538461,0.5,0.6666666666666666,0,1
0.354,0.5,0.5761538461538461,0.5,0.6666666666666666,0,0
0.34,0.5,0.5911538461538461,0.5,0.6666666666666666,0,0
0.326,0.5,0.6061538461538462,0.5,0.6666666666666666,0,0
0.312,0.5,0.6211538461538462,0.5,0.6666666666666666,0,0
0.298,0.5,0.6361538461538462,0.5,0.6666666666666666,0,0
0.284,0.5,0.6511538461538462,0.5,0.6666666666666666,0,0
0.27,0.5,0.6661538461538462,0.5,0.6666666666666666,0,0
0.27,0.5,0.6811538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.6961538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.7111538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.7261538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.7411538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.7561538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.7711538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.7861538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.8011538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.8161538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.8311538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.8461538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.8611538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.8761538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.8911538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.9061538461538462,0.5,0.6666666666666666,0,1
0.27,0.5,0.9211538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.9361538461538461,0.5,0.6666666666666666,0,1
0.27,0.5,0.7430769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.7580769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.7730769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.7880769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.803076923076923,0.5,0.6666666666666666,0,1
0.27,0.5,0.818076923076923,0.5,0.6666666666666666,0,1
0.27,0.5,0.833076923076923,0.5,0.6666666666666666,0,1
0.27,0.5,0.8480769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.8630769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.8780769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.8930769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.9080769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.9230769230769231,0.5,0.6666666666666666,0,1
0.27,0.5,0.938076923076923,0.5,0.6666666666666666,0,1
0.27,0.5,0.8042307692307692,0.5,0.6666666666666666,0,1
0.27,0.5,0.8192307692307692,0.5,0.6666666666666666,0,1
0.27,0.5,0.8342307692307692,0.5,0.6666666666666666,0,1
0.27,0.5,0.8492307692307692,0.5,0.6666666666666666,0,1
0.27,0.5,0.8642307692307692,0.5,0.6666666666666666,0,1
0.27,0.5,0.8792307692307693,0.5,0.6666666666666666,0,1
0.27,0.5,0.8942307692307693,0.5,0.6666666666666666,0,1
0.27,0.5,0.9092307692307692,0.5,0.6666666666666666,0,1
0.284,0.5,0.9242307692307692,0.5,0.6666666666666666,0,2
0.298,0.5,0.9392307692307692,0.5,0.6666666666666666,0,2
0.312,0.74,-0.40076923076923077,1.0,0.75,0,2
0.326,0.74,-0.3842307692307692,1.0,0.75,0,2
0.34,0.74,-0.3676923076923077,1.0,0.75,0,2
0.354,0.74,-0.35115384615384615,1.0,0.75,0,2
0.368,0.74,-0.3346153846153846,1.0,0.75,0,2
0.382,0.74,-0.3180769230769231,0.5,0.75,0,2
0.396,0.74,-0.30153846153846153,0.5,0.75,0,2
0.41,0.74,-0.285,0.5,0.75,0,2
0.424,0.74,-0.2684615384615385,0.5,0.75,0,2
0.438,0.74,-0.2519230769230769,0.5,0.75,0,2
0.452,0.74,-0.2353846153846154,0.5,0.75,0,2
0.466,0.74,-0.21884615384615386,0.5,0.75,0,2
0.48,0.74,-0.2023076923076923,0.5,0.75,0,2
0.494,0.74,-0.18576923076923077,0.5,0.75,0,2
0.508,0.74,-0.16923076923076924,0.5,0.75,0,2
0.508,0.74,-0.15269230769230768,0.5,0.75,0,1
0.508,0.74,-0.13615384615384615,0.5,0.75,0,1
0.508,0.74,-0.11961538461538461,0.5,0.75,0,1
0.508,0.74,-0.10307692307692308,0.5,0.75,0,1
0.508,0.74,-0.08653846153846154,0.5,0.75,0,1
0.508,0.74,-0.07,0.5,0.75,0,1
0.508,0.74,-0.05346153846153846,0.5,0.75,0,1
0.508,0.74,-0.036923076923076927,0.5,0.75,0,1
0.508,0.74,-0.020384615384615383,0.5,0.75,0,1
0.508,0.74,-0.0038461538461538464,0.5,0.75,0,1
0.508,0.74,0.012692307692307692,0.5,0.75,0,1
0.508,0.74,0.02923076923076923,0.5,0.75,0,1
0.508,0.74,0.04576923076923077,0.5,0.75,0,1
0.508,0.74,0.06230769230769231,0.5,0.75,0,1
0.508,0.74,0.07884615384615384,0.5,0.75,0,1
0.522,0.74,0.09538461538461539,0.5,0.75,0,2
0.536,0.74,0.11192307692307692,0.5,0.75,0,2
0.55,0.74,0.12846153846153846,0.5,0.75,0,2
0.564,0.74,0.145,0.5,0.75,0,2
0.578,0.74,0.16153846153846155,0.5,0.75,0,2
0.592,0.74,0.17807692307692308,0.5,0.75,0,2
0.606,0.74,0.1946153846153846,0.5,0.75,0,2
0.62,0.74,0.21115384615384616,0.0,0.75,0,2
0.62,0.74,0.2276923076923077,0.0,0.75,0,1
0.62,0.74,0.24423076923076922,0.0,0.75,0,1
0.62,0.74,0.26076923076923075,0.0,0.75,0,1
0.62,0.74,0.2773076923076923,0.0,0.75,0,1
0.62,0.74,0.29384615384615387,0.0,0.75,0,1
0.62,0.74,0.31038461538461537,0.0,0.75,0,1
0.62,0.74,0.3269230769230769,0.0,0.75,0,1
0.62,0.74,0.3434615384615385,0.0,0.75,0,1
0.62,0.74,0.36,0.0,0.75,0,1
0.62,0.74,0.37653846153846154,0.0,0.75,0,1
0.62,0.74,0.3930769230769231,0.0,0.75,0,1
0.62,0.74,0.4096153846153846,0.0,0.75,0,1
0.62,0.74,0.42615384615384616,0.0,0.75,0,1
0.62,0.74,0.4426923076923077,0.0,0.75,0,1
0.62,0.74,0.4592307692307692,0.0,0.75,0,1
0.606,0.74,0.4757692307692308,0.5,0.75,0,0
0.592,0.74,0.49230769230769234,0.5,0.75,0,0
0.578,0.74,0.5088461538461538,0.5,0.75,0,0
0.564,0.74,0.5253846153846153,0.5,0.75,0,0
0.55,0.74,0.541923076923077,0.5,0.75,0,0
0.536,0.74,0.5584615384615385,0.5,0.75,0,0
0.522,0.74,0.575,0.5,0.75,0,0
0.508,0.74,0.5915384615384616,0.5,0.75,0,0
0.494,0.74,0.6080769230769231,0.5,0.75,0,0
0.494,0.74,0.6246153846153846,0.5,0.75,0,1
0.494,0.74,0.6411538461538462,0.5,0.75,0,1
0.494,0.74,0.6576923076923077,0.5,0.75,0,1
0.494,0.74,0.6742307692307692,0.5,0.75,0,1
0.494,0.74,0.6907692307692308,0.5,0.75,0,1
0.494,0.74,0.7073076923076923,0.5,0.75,0,1
0.494,0.74,0.7238461538461538,0.5,0.75,0,1
0.494,0.74,0.7403846153846154,0.5,0.75,0,1
0.494,0.74,0.7569230769230769,0.5,0.75,0,1
0.494,0.74,0.7734615384615384,0.5,0.75,0,1
0.494,0.74,0.79,0.5,0.75,0,1
0.494,0.74,0.8065384615384615,0.5,0.75,0,1
0.494,0.74,0.823076923076923,0.5,0.75,0,1
0.494,0.74,0.8396153846153847,0.5,0.75,0,1
0.494,0.74,0.8561538461538462,0.5,0.75,0,1
0.494,0.74,0.8726923076923077,0.5,0.75,0,1
0.494,0.74,0.8892307692307693,0.5,0.75,0,1
0.494,0.74,0.9057692307692308,0.5,0.75,0,1
0.494,0.74,0.9223076923076923,0.5,0.75,0,1
0.494,0.74,0.9388461538461539,0.5,0.75,0,1
0.494,0.74,0.8976923076923077,0.5,0.8333333333333334,0,1
0.494,0.74,0.9157692307692308,0.5,0.8333333333333334,0,1
0.494,0.74,0.9338461538461539,0.5,0.8333333333333334,0,1
0.494,0.26,0.8703846153846154,-0.5,0.6666666666666666,1,1
0.494,0.26,0.8853846153846154,-0.5,0.6666666666666666,1,1
0.494,0.26,0.9003846153846153,-0.5,0.6666666666666666,1,1
0.494,0.26,0.9153846153846154,-0.5,0.6666666666666666,1,1
0.494,0.26,0.9303846153846154,-0.5,0.6666666666666666,1,1
0.494,0.5,-0.4419230769230769,0.0,0.5833333333333334,0,1
0.508,0.5,-0.42846153846153845,0.0,0.5833333333333334,0,2
0.522,0.74,-0.2953846153846154,0.5,0.5833333333333334,0,2
0.536,0.74,-0.28192307692307694,0.5,0.5833333333333334,0,2
0.55,0.74,-0.2684615384615385,0.5,0.5833333333333334,0,2
0.564,0.74,-0.255,0.5,0.5833333333333334,0,2
